8-RV-OP.6	aurora	2020-09-07 11:59:41	neutral	Raajaton Rayman muine sankareineen on koisinut leppoisasti vuosisadan putkeen, minkä aikana pahuus on levinnyt jälleen pitkin pitäjiä ja napannut pienet teensiesit vangikseen.
8-RV-OP.7	aurora	2020-09-07 11:59:41	neutral	Auvoiselta levolta herättyään ryhmärämä joutuukin hyppäämään taulujen kätköissä oleviin maailmoihin pelastamaan ystävänsä ja kukistamaan siellä lorvailevat ilkimykset.
8-RV-OP.8	aurora	2020-09-07 11:59:41	positive	Michel Ancelin edellinen teräväpiirtosovitus keräsi mainetta ennen kaikkea pelin värikkään visuaalisuutensa sekä hupaisien tehosteiden ja sävellysten osalta, eikä itse pelattavuuskaan jäänyt vaille suitsutuksia.
8-RV-OP.9	aurora	2020-09-07 11:59:41	positive	Rayman Legends jatkaa toimivaksi havaitulla linjalla, mutta tekee kaiken hyvän jatko-osan tapaan isommin ja kauniimmin.
8-RV-OP.10	aurora	2020-09-07 11:59:41	neutral	Yli 120 tasoa on jaettu kuuteen visuaalisesti toisistaan eroavaan maailmaan.
8-RV-OP.11	aurora	2020-09-07 12:05:38	neutral	Maksimissaan kolmen kaverin kera pelaajan tehtävä on yksinkertaisesti selvitä kunkin kentän kalkkiviivoille saakka ja vapauttaa hyppelyn lomassa vangeiksi joutuneita teensiesiä, jotta matka seuraavalle taululle aukeaa.
8-RV-OP.12	aurora	2020-09-07 12:05:38	other	Aivan viimeisintä maailmaa lukuun ottamatta isonenäisiä keijukaisia ei liioin tarvitse metsästää päästäkseen eteenpäin, joskin näiden pelastuksen ympärille rakennetut esteet ja ongelmat ovat useimmiten tasojen mielekkäintä antia ratkaistaviksi.
8-RV-OP.13	aurora	2020-09-07 12:05:38	other	Pelattavuuden osalta touhua on päivitetty hieman monipuolisemmaksi.
8-RV-OP.14	aurora	2020-09-07 12:05:38	other	Edellisosan tuttu repertuaari säilyy ennallaan, ja pelaajat pystyvät yhä juoksemaan pitkin seiniä, leijumaan ilmassa ja läiskimään vihollisia.
10-RV-OP.1	aurora	2020-09-07 12:05:38	positive	Kuha:n musiikissa on räjähtävää potentiaalia.
10-RV-OP.2	aurora	2020-09-07 12:05:38	positive	Kuha nousee uudella levyllään suoraan suomalaisen progressiivisen tiederokin ehdottomaan eliittiin.
10-RV-OP.3	aurora	2020-09-07 12:05:38	other	Tahtilajien tähtisade ja luennoiva laulutyyli kuuluvat edelleen tavaramerkkeihin, mutta nyt pintapoliittinen kikkailu on siirtynyt sivuosaan suoremman tieteellisen tavan tieltä.
10-RV-OP.4	aurora	2020-09-07 12:05:38	positive	Kansallinen tiedeprogressiivinen tulevaisuus näyttää valoisalta.
11-OB-OP.1	aurora	2020-09-07 12:05:38	neutral	Sitaattien heittelyä 4. 8. 2011 | Martti Tuure 
11-OB-OP.2	aurora	2020-09-07 12:08:17	neutral	Toimittaja Toni Viljanmaa on kahdesti ottanut Aamulehden palstoilla vihapuheen esimerkkiedustajaksi kalastaja ja ekofilosofi Pentti Linkolan( Linkola, tuhon apostoli 29.7. ja Vihasivustoihin on pakko tottua 3.8.).
11-OB-OP.3	aurora	2020-09-07 12:08:17	neutral	Molemmissa kirjoituksissa Viljanmaa viittaa Linkolan Tieteessä tapahtuu - lehdessä 4-5/2011 julkaistuun kirjoitukseen, joka on alun perin vastine.
11-OB-OP.4	aurora	2020-09-07 12:08:17	other	Viljanmaan mukaan Linkolan teksti on natsismia ylistävää vihapuhetta.
11-OB-OP.5	aurora	2020-09-07 12:08:17	other	Tämä ihailee natseja puhuessaan juutalaisten kansanmurhan luontoystävällisestä tehokkuudesta: ” junat kulkivat ja logistiikka pelasi ”, ja kuten Linkola totesi: ” Ekotaseen kannalta ihanteellista oli vielä ruumiiden hyötykäyttö, hiuksia myöten.” 
11-OB-OP.6	aurora	2020-09-07 12:08:17	negative	Yksittäisiä lauseita Linkolan kirjoituksesta irrottamalla saa kyllä karmean tuntuisia esimerkkejä.
11-OB-OP.7	aurora	2020-09-07 12:08:17	neutral	Mutta siinä ei ole koko totuus.
11-OB-OP.8	aurora	2020-09-07 12:08:17	neutral	Linkola puhuu asiasta ekotaseen kannalta.
12-OB-OP.1	aurora	2020-09-07 12:08:17	neutral	Hevosenlihaskandaaliin on monenlaisia tapoja suhtautua.
12-OB-OP.2	aurora	2020-09-07 12:08:17	neutral	Joku syyttää EU:ta, joka onkin ollut viime vuosina suosiota saanut kansanhuvi.
12-OB-OP.3	aurora	2020-09-07 12:08:17	other	Toinen vaatii lisää valvontaa, jota tosin on jo nyt aika tavalla.
12-OB-OP.4	aurora	2020-09-07 12:09:01	other	Monet vain naureskelevat briteille, että eivätkö ne laukkakisojensa historiassa ymmärrä hevosenlihan päälle.
12-OB-OP.5	aurora	2020-09-07 12:09:01	negative	On kuitenkin sääli, jos meillä hukataan hyvä tilaisuus pysähtyä ja oivaltaa, että tässä on mahdollisuus muuttaa maailmaa.
12-OB-OP.6	aurora	2020-09-07 12:09:01	neutral	Kyse on suomalaisen maatalouden kannalta äärimmäisen tärkeästä asiasta, tuottajan asemasta markkinoilla.
12-OB-OP.7	aurora	2020-09-07 12:09:01	negative	Minulla on mitta täysi ja kiire käydä töihin, mutta siihen tarvitaan meitä kaikkia, koska me kaikki olemme kuluttajia.
12-OB-OP.8	aurora	2020-09-07 12:09:01	other	Meidän kuluttajien täytyy nyt tehdä muutama asia, jotta maailma muuttuisi.
12-OB-OP.9	aurora	2020-09-07 12:09:01	other	Ensinnäkin meidän pitää tehdä valintoja, jotka suosivat suomalaista viljelijää.
12-OB-OP.10	aurora	2020-09-07 12:09:01	neutral	Tällainen valinta on esimerkiksi se, että ostaa laadukasta kotimaista tuoretta lihaa ja valmistaa itse ruokansa.
12-OB-OP.11	aurora	2020-09-07 12:09:01	neutral	Koska raaka-aine maksaa enemmän kuin euron mössö, pitää olla valmis tekemään joskus toinen tai kolmaskin ruoka tähteistä – jos ei satu olemaan varaa ostaa enemmänkin laadukasta, suomalaista lihaa.
12-OB-OP.12	aurora	2020-09-07 12:09:01	neutral	Suomalainen tuottaja on pinteessä, josta hänet voi pelastaa vain suomalainen kuluttaja.
12-OB-OP.13	aurora	2020-09-07 12:09:01	negative	Ja suomalaisen kuluttajan täytyy ymmärtää, että kolmen euron jauhelihaa ei voi tehdä suomalaisesta pihvikarjasta.
14-RV-OP.1	aurora	2020-09-07 12:10:08	neutral	Gould Campbell Vintage Port 1985 Alko: Ruskeanpunainen, makea, kypsän kirsikkainen, karhunvatukkainen, hennon suklainen, lämmin, pitkä( 72,80€) 
14-RV-OP.2	aurora	2020-09-07 12:10:08	neutral	Me: 19- pistettä.
14-RV-OP.3	aurora	2020-09-07 12:10:08	neutral	Ylimääräinen ohjelmanumero.
14-RV-OP.4	aurora	2020-09-07 12:10:08	positive	Viini oli dekantoitu( ja osin jo nautittukin) edellisenä päivänä, ja se oli vain parantunut vuorokauden aikana.
14-RV-OP.5	aurora	2020-09-07 12:10:08	positive	Loistava viini, joka ei ole menettänyt nuorekkuuttaan.
14-RV-OP.6	aurora	2020-09-07 12:10:08	positive	Hieno tuoksu.
14-RV-OP.7	aurora	2020-09-07 12:10:08	other	Voimakas( jopa tulinen), makea, mustaherukkahilloinen maku.
14-RV-OP.8	aurora	2020-09-07 12:10:08	neutral	Alkosta löytyi tätä vielä maaliskuussa 2010 noin 30 pulloa.
14-RV-OP.9	aurora	2020-09-07 12:10:08	neutral	Kun aloittelin viiniharrastustani 1980-luvulla, punaviinin tyypillinen alkoholipitoisuus oli 12 %.
14-RV-OP.10	aurora	2020-09-07 12:10:08	neutral	Nykyisin punaviinissä on alkoholia usein 14,5 %, joskus jopa enemmän.
14-RV-OP.11	aurora	2020-09-07 12:11:15	neutral	Kehitykseen on vaikuttanut monta tekijää: viininvalmistustekniikoiden paraneminen, rypäleiden jalostus, viininviljelyn leviäminen lämpimämmille alueille ja ehkä vähän ilmaston lämpeneminenkin jne.
14-RV-OP.12	aurora	2020-09-07 12:11:15	neutral	Monet tuottajat ovat halunneet lisätä viininsä alkoholipitoisuutta, koska se tekee viinin täyteläisemmäksi ja peittää alleen pikku virheitä.
14-RV-OP.13	aurora	2020-09-07 12:11:15	neutral	Ja jos haluat saada paljon pisteitä Robert Parkerilta, pitää viinissä olla paljon kaikkea.
15-OB-OP.1	aurora	2020-09-07 12:11:15	neutral	Tervetuloa Janne Sankelon kotisivuille! 
15-OB-OP.2	aurora	2020-09-07 12:11:15	neutral	Olen Kansallisen Kokoomuksen varapuheenjohtaja ja kansanedustaja.
15-OB-OP.3	aurora	2020-09-07 12:11:15	neutral	Eduskunnassa toimin liikenne- ja viestintävaliokunnassa ja maa- ja metsätalousvaliokunnassa.
15-OB-OP.4	aurora	2020-09-07 12:11:15	neutral	Olen myös Pohjoismaiden neuvoston jäsen.
15-OB-OP.5	aurora	2020-09-07 12:11:15	neutral	Kauhavalla toimin Kokoomuksen valtuustoryhmän puheenjohtajana.
15-OB-OP.6	aurora	2020-09-07 12:11:15	neutral	”Kun ihmisillä on työtä on tarvitsemillemme palveluille maksajia.
15-OB-OP.7	aurora	2020-09-07 12:11:15	neutral	Välittämistä ei voi ulkoistaa.
