7-RV-OP.7	anna	2020-09-07 11:57:50	positive	Nyt Battler Britton on palannut kovempana kuin koskaan.
7-RV-OP.8	anna	2020-09-07 11:57:50	positive	Battler Brittonin uuden tulemisen takana on nimekkäitä ammattitekijöitä.
7-RV-OP.9	anna	2020-09-07 11:57:50	positive	Garth Ennis on noussut kansan suosioon ennen kaikkea erinomaisen Preacher-sarjansa kautta, mutta hän on myös näyttänyt kykynsä mm.Punisherin( kotoisemmin Tuomarin) ja Hellblazerin parissa.
7-RV-OP.10	anna	2020-09-07 11:57:50	other	Suomeksi Preacheria tuli vain vaivaiset kaksi albumia, mutta onneksi Ennisin sanan säilästä on päässyt nauttimaan mm. kahdessa Karkeajännitys-lehdessä.
7-RV-OP.11	anna	2020-09-07 11:57:50	negative	Ennisin tuotannolle on ominaista räävitön huumori ja brutaalit ihmiskohtalot, joita tässä teoksessa ei valitettavasti kuitenkaan nähdä.
7-RV-OP.12	anna	2020-09-07 11:57:50	other	Colin Wilson on sen sijaan aito sekatyömies.
8-RV-OP.1	anna	2020-09-07 11:59:28	neutral	Arvostelussa Rayman Legends 
8-RV-OP.2	anna	2020-09-07 11:59:28	other	Alkujaan vain Wii U:n yksinoikeudeksi suunniteltu Rayman Legends on kokenut jos jonkinlaista dramatiikkaa.
8-RV-OP.3	anna	2020-09-07 11:59:28	other	Konsolin julkaisupeliksi tarkoitettu tasoloikka myöhästyi ensin aiotusta päivämäärästä, muuttui sitten multiplattariksi ja viivästyi vielä toistamiseen, jotta peli saataisiin julkaistua yhtaikaisesti kaikille alustoille.
8-RV-OP.4	anna	2020-09-07 11:59:28	other	Porun hälvettyä on kuitenkin mukava todeta, että hyvää kannatti odottaa.
8-RV-OP.5	anna	2020-09-07 11:59:28	other	Rayman Legends jatkaa parin vuoden takaisesta Rayman Originsista, vaikka varsinainen juoni ei kovin hääppöistä tarjoa.
8-RV-OP.6	anna	2020-09-07 11:59:28	other	Raajaton Rayman muine sankareineen on koisinut leppoisasti vuosisadan putkeen, minkä aikana pahuus on levinnyt jälleen pitkin pitäjiä ja napannut pienet teensiesit vangikseen.
8-RV-OP.7	anna	2020-09-07 11:59:28	other	Auvoiselta levolta herättyään ryhmärämä joutuukin hyppäämään taulujen kätköissä oleviin maailmoihin pelastamaan ystävänsä ja kukistamaan siellä lorvailevat ilkimykset.
8-RV-OP.8	anna	2020-09-07 11:59:28	positive	Michel Ancelin edellinen teräväpiirtosovitus keräsi mainetta ennen kaikkea pelin värikkään visuaalisuutensa sekä hupaisien tehosteiden ja sävellysten osalta, eikä itse pelattavuuskaan jäänyt vaille suitsutuksia.
8-RV-OP.9	anna	2020-09-07 11:59:28	positive	Rayman Legends jatkaa toimivaksi havaitulla linjalla, mutta tekee kaiken hyvän jatko-osan tapaan isommin ja kauniimmin.
8-RV-OP.10	anna	2020-09-07 11:59:28	neutral	Yli 120 tasoa on jaettu kuuteen visuaalisesti toisistaan eroavaan maailmaan.
8-RV-OP.11	anna	2020-09-07 12:04:55	neutral	Maksimissaan kolmen kaverin kera pelaajan tehtävä on yksinkertaisesti selvitä kunkin kentän kalkkiviivoille saakka ja vapauttaa hyppelyn lomassa vangeiksi joutuneita teensiesiä, jotta matka seuraavalle taululle aukeaa.
8-RV-OP.12	anna	2020-09-07 12:04:55	other	Aivan viimeisintä maailmaa lukuun ottamatta isonenäisiä keijukaisia ei liioin tarvitse metsästää päästäkseen eteenpäin, joskin näiden pelastuksen ympärille rakennetut esteet ja ongelmat ovat useimmiten tasojen mielekkäintä antia ratkaistaviksi.
8-RV-OP.13	anna	2020-09-07 12:04:55	positive	Pelattavuuden osalta touhua on päivitetty hieman monipuolisemmaksi.
8-RV-OP.14	anna	2020-09-07 12:04:55	other	Edellisosan tuttu repertuaari säilyy ennallaan, ja pelaajat pystyvät yhä juoksemaan pitkin seiniä, leijumaan ilmassa ja läiskimään vihollisia.
10-RV-OP.1	anna	2020-09-07 12:04:55	positive	Kuha:n musiikissa on räjähtävää potentiaalia.
10-RV-OP.2	anna	2020-09-07 12:04:55	positive	Kuha nousee uudella levyllään suoraan suomalaisen progressiivisen tiederokin ehdottomaan eliittiin.
10-RV-OP.3	anna	2020-09-07 12:04:55	other	Tahtilajien tähtisade ja luennoiva laulutyyli kuuluvat edelleen tavaramerkkeihin, mutta nyt pintapoliittinen kikkailu on siirtynyt sivuosaan suoremman tieteellisen tavan tieltä.
10-RV-OP.4	anna	2020-09-07 12:04:55	positive	Kansallinen tiedeprogressiivinen tulevaisuus näyttää valoisalta.
10-RV-OP.5	anna	2020-09-07 12:04:55	neutral	#" Akseli Hemminki K.
11-OB-OP.1	anna	2020-09-07 12:04:55	neutral	Sitaattien heittelyä 4. 8. 2011 | Martti Tuure 
11-OB-OP.2	anna	2020-09-07 12:07:10	other	Toimittaja Toni Viljanmaa on kahdesti ottanut Aamulehden palstoilla vihapuheen esimerkkiedustajaksi kalastaja ja ekofilosofi Pentti Linkolan( Linkola, tuhon apostoli 29.7. ja Vihasivustoihin on pakko tottua 3.8.).
11-OB-OP.3	anna	2020-09-07 12:07:10	neutral	Molemmissa kirjoituksissa Viljanmaa viittaa Linkolan Tieteessä tapahtuu - lehdessä 4-5/2011 julkaistuun kirjoitukseen, joka on alun perin vastine.
11-OB-OP.4	anna	2020-09-07 12:07:10	other	Viljanmaan mukaan Linkolan teksti on natsismia ylistävää vihapuhetta.
11-OB-OP.5	anna	2020-09-07 12:07:10	other	Tämä ihailee natseja puhuessaan juutalaisten kansanmurhan luontoystävällisestä tehokkuudesta: ” junat kulkivat ja logistiikka pelasi ”, ja kuten Linkola totesi: ” Ekotaseen kannalta ihanteellista oli vielä ruumiiden hyötykäyttö, hiuksia myöten.” 
11-OB-OP.6	anna	2020-09-07 12:07:10	negative	Yksittäisiä lauseita Linkolan kirjoituksesta irrottamalla saa kyllä karmean tuntuisia esimerkkejä.
11-OB-OP.7	anna	2020-09-07 12:07:10	neutral	Mutta siinä ei ole koko totuus.
11-OB-OP.8	anna	2020-09-07 12:07:10	neutral	Linkola puhuu asiasta ekotaseen kannalta.
12-OB-OP.1	anna	2020-09-07 12:07:10	other	Hevosenlihaskandaaliin on monenlaisia tapoja suhtautua.
12-OB-OP.2	anna	2020-09-07 12:07:10	other	Joku syyttää EU:ta, joka onkin ollut viime vuosina suosiota saanut kansanhuvi.
12-OB-OP.3	anna	2020-09-07 12:07:10	neutral	Toinen vaatii lisää valvontaa, jota tosin on jo nyt aika tavalla.
12-OB-OP.4	anna	2020-09-07 12:08:20	other	Monet vain naureskelevat briteille, että eivätkö ne laukkakisojensa historiassa ymmärrä hevosenlihan päälle.
12-OB-OP.5	anna	2020-09-07 12:08:20	other	On kuitenkin sääli, jos meillä hukataan hyvä tilaisuus pysähtyä ja oivaltaa, että tässä on mahdollisuus muuttaa maailmaa.
12-OB-OP.6	anna	2020-09-07 12:08:20	other	Kyse on suomalaisen maatalouden kannalta äärimmäisen tärkeästä asiasta, tuottajan asemasta markkinoilla.
12-OB-OP.7	anna	2020-09-07 12:08:20	other	Minulla on mitta täysi ja kiire käydä töihin, mutta siihen tarvitaan meitä kaikkia, koska me kaikki olemme kuluttajia.
12-OB-OP.8	anna	2020-09-07 12:08:20	other	Meidän kuluttajien täytyy nyt tehdä muutama asia, jotta maailma muuttuisi.
12-OB-OP.9	anna	2020-09-07 12:08:20	other	Ensinnäkin meidän pitää tehdä valintoja, jotka suosivat suomalaista viljelijää.
12-OB-OP.10	anna	2020-09-07 12:08:20	neutral	Tällainen valinta on esimerkiksi se, että ostaa laadukasta kotimaista tuoretta lihaa ja valmistaa itse ruokansa.
12-OB-OP.11	anna	2020-09-07 12:08:20	other	Koska raaka-aine maksaa enemmän kuin euron mössö, pitää olla valmis tekemään joskus toinen tai kolmaskin ruoka tähteistä – jos ei satu olemaan varaa ostaa enemmänkin laadukasta, suomalaista lihaa.
12-OB-OP.12	anna	2020-09-07 12:08:20	other	Suomalainen tuottaja on pinteessä, josta hänet voi pelastaa vain suomalainen kuluttaja.
12-OB-OP.13	anna	2020-09-07 12:08:20	other	Ja suomalaisen kuluttajan täytyy ymmärtää, että kolmen euron jauhelihaa ei voi tehdä suomalaisesta pihvikarjasta.
14-RV-OP.1	anna	2020-09-07 12:09:24	neutral	Gould Campbell Vintage Port 1985 Alko: Ruskeanpunainen, makea, kypsän kirsikkainen, karhunvatukkainen, hennon suklainen, lämmin, pitkä( 72,80€) 
14-RV-OP.2	anna	2020-09-07 12:09:24	other	Me: 19- pistettä.
14-RV-OP.3	anna	2020-09-07 12:09:24	neutral	Ylimääräinen ohjelmanumero.
14-RV-OP.4	anna	2020-09-07 12:09:24	other	Viini oli dekantoitu( ja osin jo nautittukin) edellisenä päivänä, ja se oli vain parantunut vuorokauden aikana.
14-RV-OP.5	anna	2020-09-07 12:09:24	positive	Loistava viini, joka ei ole menettänyt nuorekkuuttaan.
14-RV-OP.6	anna	2020-09-07 12:09:24	positive	Hieno tuoksu.
14-RV-OP.7	anna	2020-09-07 12:09:24	other	Voimakas( jopa tulinen), makea, mustaherukkahilloinen maku.
14-RV-OP.8	anna	2020-09-07 12:09:24	neutral	Alkosta löytyi tätä vielä maaliskuussa 2010 noin 30 pulloa.
14-RV-OP.9	anna	2020-09-07 12:09:24	neutral	Kun aloittelin viiniharrastustani 1980-luvulla, punaviinin tyypillinen alkoholipitoisuus oli 12 %.
14-RV-OP.10	anna	2020-09-07 12:09:24	neutral	Nykyisin punaviinissä on alkoholia usein 14,5 %, joskus jopa enemmän.
14-RV-OP.11	anna	2020-09-07 12:11:40	neutral	Kehitykseen on vaikuttanut monta tekijää: viininvalmistustekniikoiden paraneminen, rypäleiden jalostus, viininviljelyn leviäminen lämpimämmille alueille ja ehkä vähän ilmaston lämpeneminenkin jne.
14-RV-OP.12	anna	2020-09-07 12:11:40	other	Monet tuottajat ovat halunneet lisätä viininsä alkoholipitoisuutta, koska se tekee viinin täyteläisemmäksi ja peittää alleen pikku virheitä.
14-RV-OP.13	anna	2020-09-07 12:11:40	other	Ja jos haluat saada paljon pisteitä Robert Parkerilta, pitää viinissä olla paljon kaikkea.
15-OB-OP.1	anna	2020-09-07 12:11:40	neutral	Tervetuloa Janne Sankelon kotisivuille! 
15-OB-OP.2	anna	2020-09-07 12:11:40	neutral	Olen Kansallisen Kokoomuksen varapuheenjohtaja ja kansanedustaja.
15-OB-OP.3	anna	2020-09-07 12:11:40	neutral	Eduskunnassa toimin liikenne- ja viestintävaliokunnassa ja maa- ja metsätalousvaliokunnassa.
15-OB-OP.4	anna	2020-09-07 12:11:40	neutral	Olen myös Pohjoismaiden neuvoston jäsen.
15-OB-OP.5	anna	2020-09-07 12:11:40	neutral	Kauhavalla toimin Kokoomuksen valtuustoryhmän puheenjohtajana.
15-OB-OP.6	anna	2020-09-07 12:11:40	neutral	”Kun ihmisillä on työtä on tarvitsemillemme palveluille maksajia.
15-OB-OP.7	anna	2020-09-07 12:11:40	other	Välittämistä ei voi ulkoistaa.
15-OB-OP.8	anna	2020-09-07 12:13:29	other	Tarvitsemme kuitenkin myös yhteiskunnan turvaverkkoja.
15-OB-OP.9	anna	2020-09-07 12:13:29	neutral	Työstä saatavalla rahalla rakennamme perheillemme taloja ja haemme kaupasta ruokaa – suomalaisesta työstä maksamme kaiken.
15-OB-OP.10	anna	2020-09-07 12:13:29	positive	On tärkeää huolehtia, että yhteiskunta kannustaa meitä kaikkia ahkeruuteen ja yritteliäisyyteen.”.
16-RV-OP.1	anna	2020-09-07 12:13:29	neutral	Alkuperäinen nimi: Goodfellas 
16-RV-OP.2	anna	2020-09-07 12:13:29	other	" Niin pienestä kuin muistan, olen halunnut gangsteriksi ", sanoi Henry Hill vuonna 1955.
16-RV-OP.3	anna	2020-09-07 12:13:29	positive	Henry Hillin unelmat näyttivät toteutuvan.
16-RV-OP.4	anna	2020-09-07 12:13:29	other	Mafiaperheeseen värvätty juoksupoika oppi pian hommat ja yleni luottamusjäsenenä rivigangsteriksi pikkubisneksiin.
16-RV-OP.5	anna	2020-09-07 12:13:29	other	Hän oppi pitämään puolensa, oppi varastamaan ja mittaamaan elämän arvoa rahassa.
16-RV-OP.6	anna	2020-09-07 12:13:29	neutral	Kaverit olivat mafiapoikia, avioliitot solmittiin ja perhe-elämä vietettiin omassa piirissä.
16-RV-OP.7	anna	2020-09-07 12:13:29	negative	Henryn kohtaloksi alkoivat koitua omat bisnekset, huumekauppa.
16-RV-OP.9	anna	2020-09-07 12:14:34	positive	Hyviä näyttelijäsuorituksia riittää, mm. Joe Pesci, Ray Liotta, ja Robert De Niro, tosin hän on tässä sivummalla kuin ehkä yleensä.
16-RV-OP.10	anna	2020-09-07 12:14:34	other	Scorsese jatkaa katukulmien raakuuksia kuvaavalla linjallaan, jonka muita teoksia edustavat esimerkiksi Sudenpesä ja Taksikuski.
16-RV-OP.11	anna	2020-09-07 12:14:34	other	Mafiaveljet on jälleen ihan hyvä ja paikoitellen hienokin kuvaus gangsterien arjesta ja jokapäiväisestä elämästä, mutta sellaisenakin oikeastaan ehkä liian perus.
16-RV-OP.12	anna	2020-09-07 12:14:34	negative	Tarina ei oikein yllätä eikä kerronta erilaisuudestaan huolimatta jaksa järin viehättää.
16-RV-OP.13	anna	2020-09-07 12:14:34	negative	Jos alan miettimään sisältöä, löydän toki kasan kirosanoja, hakkaamista, verta ja muuta julmaa, joiden voidaan katsoa kuvaavan satiirisestikin rappioituvaa länsimaista yhteiskuntaa, mutta tällaista on nähty aiemminkin, - enemmän tai vähemmän samankaltaisena.
18-OB-OP.1	anna	2020-09-07 12:14:34	neutral	Eläkeläisten hyvinvointi heikkeni kuluvana vuonna.
18-OB-OP.2	anna	2020-09-07 12:14:34	neutral	Laaja STAKES: n hyvinvointia kartoittanut kyselytutkimus osoittaa, että suomalaisten hyvinvointi on kohentunut edelleen, mutta myös erot hyvinvoinnissa ovat kasvaneet.
18-OB-OP.3	anna	2020-09-07 12:14:34	neutral	Eläkeläiset ovat jo vuosia havainneet tutkijoiden nyt esiin nostamat hyvinvoinnin heikennykset omassa elämässään, kuluvana vuonna on erityisesti elämisen perushyödykkeiden- terveys, ruoka ja asumisen- hinnat nousseet yli kymmenen prosenttia ja eläkkeiden korotusprosentti oli vain neljännes siitä.
18-OB-OP.4	anna	2020-09-07 12:14:34	neutral	Kelan tutkimuksen mukaan Suomessa köyhyys keskittyy pelkällä kansaneläkkeellä toimeentuleviin, pääosin ikääntyneisiin yli 75-vuotiaisiin naisiin.
18-OB-OP.5	anna	2020-09-07 12:14:34	neutral	Tiedämme, että sosiaali- ja terveyspalvelujen käyttö lisääntyy ikääntyessä eli nämä terveydenhoitomaksujen korotukset koskevat kipeimmin juuri pienituloisia yli 75-vuotiaita, joille toimeentulo koostuu vain pelkästä kansaneläkkeestä.
18-OB-OP.6	anna	2020-09-07 12:14:34	neutral	Hyvinvointia heikentävä vaikutus tuntuu kaikilla eläkeläisillä, koska eläkkeiden ostovoima ei ole kehittynyt.
18-OB-OP.7	anna	2020-09-07 12:14:34	neutral	Alkuvuodesta STT uutisoi 13.3.08 eläkeläisten ahdingosta joka paljastui Kirkkohallituksen ja potilasjärjestöjen tutkimuksessa.
18-OB-OP.8	anna	2020-09-07 12:14:34	neutral	Suomessa on pitkän työuran tehneitä eläkeläisiä, joiden varat eivät aikaisemminkaan ole riittäneet edes lääkkeisiin.
18-OB-OP.9	anna	2020-09-07 12:14:34	neutral	Jotkut säästävät ottamalla päivittäiseksi tarkoitetun lääkkeen vain joka kolmas päivä.
18-OB-OP.10	anna	2020-09-07 12:14:34	neutral	Potilas- ja vammaisjärjestöihin on viime vuoden aikana tullut yhä enemmän yhteydenottoja pitkäaikaissairailta, jotka ovat jättäneet lääkkeensä ostamatta, koska rahat eivät riitä sekä ruokaan että lääkkeisiin.
18-OB-OP.11	anna	2020-09-07 12:14:34	negative	Tilanne siis vain pahenee kun terveydenhuoltomaksuja on korotettu.
19-RV-OP.1	anna	2020-09-07 12:15:37	neutral	Mies sillalta 6.5.2013 
